model,taxonomy,code,metric,value,source,notes
demirev_ai_products,isco4,7231,exposure,0.2537,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7231,augmentation_share,0.5434,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7231,automation_share,0.4566,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7232,exposure,0.2782,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7232,augmentation_share,0.4309,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7232,automation_share,0.5691,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7233,exposure,0.1421,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7233,augmentation_share,0.5875,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7233,automation_share,0.4125,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7234,exposure,0.1462,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7234,augmentation_share,0.7143,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7234,automation_share,0.2857,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7311,exposure,0.0986,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7311,augmentation_share,0.2473,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7311,automation_share,0.7527,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7312,exposure,0.0423,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7312,augmentation_share,0.2184,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7312,automation_share,0.7816,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7313,exposure,0.027,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7313,augmentation_share,0.4333,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7313,automation_share,0.5667,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7314,exposure,0.1831,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7314,augmentation_share,0.3249,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7314,automation_share,0.6751,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7315,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7315,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7315,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7316,exposure,0.1086,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7316,augmentation_share,0.932,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7316,automation_share,0.068,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7317,exposure,0.1524,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7317,augmentation_share,0.3789,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7317,automation_share,0.6211,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7318,exposure,0.0585,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7318,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7318,automation_share,1.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7319,exposure,0.4136,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7319,augmentation_share,0.4736,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7319,automation_share,0.5264,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7321,exposure,0.0793,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7321,augmentation_share,0.5947,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7321,automation_share,0.4053,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7322,exposure,0.2519,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7322,augmentation_share,0.1928,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7322,automation_share,0.8072,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7323,exposure,0.1805,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7323,augmentation_share,0.2747,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7323,automation_share,0.7253,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7411,exposure,0.0699,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7411,augmentation_share,0.2712,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7411,automation_share,0.7288,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7412,exposure,0.2234,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7412,augmentation_share,0.5261,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7412,automation_share,0.4739,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7413,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7413,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7413,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7421,exposure,0.2229,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7421,augmentation_share,0.5406,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7421,automation_share,0.4594,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7422,exposure,0.2674,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7422,augmentation_share,0.5018,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7422,automation_share,0.4982,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7511,exposure,0.0215,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7511,augmentation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7511,automation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7512,exposure,0.0769,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7512,augmentation_share,0.4593,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7512,automation_share,0.5407,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7513,exposure,0.0462,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7513,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7513,automation_share,1.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7514,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7514,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7514,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7515,exposure,0.1071,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7515,augmentation_share,0.5236,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7515,automation_share,0.4764,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7516,exposure,0.0716,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7516,augmentation_share,0.419,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7516,automation_share,0.581,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7521,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7521,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7521,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7522,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7522,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7522,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7523,exposure,0.0726,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7523,augmentation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7523,automation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7531,exposure,0.1755,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7531,augmentation_share,0.2824,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7531,automation_share,0.7176,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7532,exposure,0.19,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7532,augmentation_share,0.3311,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7532,automation_share,0.6689,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7533,exposure,0.1755,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7533,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7533,automation_share,1.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7534,exposure,0.1747,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7534,augmentation_share,0.3784,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7534,automation_share,0.6216,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7535,exposure,0.235,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7535,augmentation_share,0.75,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7535,automation_share,0.25,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7536,exposure,0.0278,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7536,augmentation_share,0.5385,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7536,automation_share,0.4615,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7541,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7541,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7541,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7542,exposure,0.135,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7542,augmentation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7542,automation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7543,exposure,0.3281,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7543,augmentation_share,0.3649,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7543,automation_share,0.6351,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7544,exposure,0.1097,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7544,augmentation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,7544,automation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8111,exposure,0.2206,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8111,augmentation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8111,automation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8112,exposure,0.2817,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8112,augmentation_share,0.4434,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8112,automation_share,0.5566,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8113,exposure,0.0524,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8113,augmentation_share,0.3995,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8113,automation_share,0.6005,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8114,exposure,0.0738,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8114,augmentation_share,0.3782,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8114,automation_share,0.6218,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8121,exposure,0.1574,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8121,augmentation_share,0.4035,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8121,automation_share,0.5965,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8122,exposure,0.0788,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8122,augmentation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8122,automation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8131,exposure,0.2089,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8131,augmentation_share,0.3828,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8131,automation_share,0.6172,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8132,exposure,0.1894,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8132,augmentation_share,0.25,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8132,automation_share,0.75,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8141,exposure,0.0637,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8141,augmentation_share,0.4395,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8141,automation_share,0.5605,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8142,exposure,0.2715,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8142,augmentation_share,0.478,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8142,automation_share,0.522,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8143,exposure,0.1614,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8143,augmentation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8143,automation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8151,exposure,0.0947,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8151,augmentation_share,0.1618,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8151,automation_share,0.8382,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8152,exposure,0.159,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8152,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8152,automation_share,1.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8153,exposure,0.2566,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8153,augmentation_share,0.3514,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8153,automation_share,0.6486,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8154,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8154,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8154,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8155,exposure,0.2883,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8155,augmentation_share,0.6732,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8155,automation_share,0.3268,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8156,exposure,0.1635,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8156,augmentation_share,0.6413,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8156,automation_share,0.3587,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8157,exposure,0.1275,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8157,augmentation_share,0.0955,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8157,automation_share,0.9045,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8159,exposure,0.0901,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8159,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8159,automation_share,1.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8160,exposure,0.0595,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8160,augmentation_share,0.2701,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8160,automation_share,0.7299,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8171,exposure,0.1272,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8171,augmentation_share,0.4899,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8171,automation_share,0.5101,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8172,exposure,0.1564,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8172,augmentation_share,0.5413,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8172,automation_share,0.4587,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8181,exposure,0.3004,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8181,augmentation_share,0.3863,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8181,automation_share,0.6137,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8182,exposure,0.1974,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8182,augmentation_share,0.7,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8182,automation_share,0.3,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8183,exposure,0.159,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8183,augmentation_share,0.3514,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8183,automation_share,0.6486,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8189,exposure,0.2507,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8189,augmentation_share,0.4167,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8189,automation_share,0.5833,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8211,exposure,0.2868,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8211,augmentation_share,0.4139,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8211,automation_share,0.5861,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8212,exposure,0.0872,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8212,augmentation_share,0.3429,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8212,automation_share,0.6571,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8219,exposure,0.2043,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8219,augmentation_share,0.2829,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8219,automation_share,0.7171,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8311,exposure,0.1847,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8311,augmentation_share,0.5818,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8311,automation_share,0.4182,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8312,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8312,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8312,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8321,exposure,0.319,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8321,augmentation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8321,automation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8322,exposure,0.1313,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8322,augmentation_share,0.3324,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8322,automation_share,0.6676,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8331,exposure,0.0685,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8331,augmentation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8331,automation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8332,exposure,0.0387,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8332,augmentation_share,0.3177,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8332,automation_share,0.6823,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8341,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8341,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8341,automation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8342,exposure,0.0175,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8342,augmentation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8342,automation_share,0.5,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8343,exposure,0.027,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8343,augmentation_share,0.6667,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8343,automation_share,0.3333,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8344,exposure,0.0585,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8344,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8344,automation_share,1.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8350,exposure,0.0125,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8350,augmentation_share,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,8350,automation_share,1.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
demirev_ai_products,isco4,9111,exposure,0.0,derived,Demirev 2026 AI-products method; min-max rescaled at ISCO-4
